age,code,company,gender,job,name
36岁,600993,马应龙药业集团股份有限公司,男,副总经理,刘平安
48岁,600993,马应龙药业集团股份有限公司,男,副总经理,宋志奇
41岁,600993,马应龙药业集团股份有限公司,男,副总经理,周道年
69岁,600987,浙江航民股份有限公司,男,"董事长,董事",朱重庆
47岁,600992,贵州钢绳股份有限公司,男,监事,张强
55岁,600992,贵州钢绳股份有限公司,男,监事,李跃文
45岁,600992,贵州钢绳股份有限公司,男,职工监事,张成宇
54岁,600990,四创电子股份有限公司,男,"副董事长,董事",龚杰洪
46岁,600990,四创电子股份有限公司,男,董事,任小伟
58岁,600990,四创电子股份有限公司,男,董事,杨林
47岁,600990,四创电子股份有限公司,男,董事,靳彦彬
46岁,600990,四创电子股份有限公司,男,董事,张春城
49岁,600990,四创电子股份有限公司,男,董事,王璐
70岁,600990,四创电子股份有限公司,男,独立董事,沈泽江
63岁,600990,四创电子股份有限公司,男,独立董事,李柏
60岁,600990,四创电子股份有限公司,女,独立董事,徐淑萍
59岁,600990,四创电子股份有限公司,男,独立董事,潘立生
54岁,600990,四创电子股份有限公司,男,监事会主席,邹建中
56岁,600989,宁夏宝丰能源集团股份有限公司,男,董事,刘元管
47岁,600989,宁夏宝丰能源集团股份有限公司,男,董事,高建军
56岁,600989,宁夏宝丰能源集团股份有限公司,男,董事,雍武
51岁,600989,宁夏宝丰能源集团股份有限公司,男,董事,高宇
49岁,600989,宁夏宝丰能源集团股份有限公司,男,董事,卢军
66岁,600989,宁夏宝丰能源集团股份有限公司,男,独立董事,梁龙虎
47岁,600989,宁夏宝丰能源集团股份有限公司,女,独立董事,郭瑞琴
50岁,600989,宁夏宝丰能源集团股份有限公司,女,独立董事,赵恩慧
50岁,600989,宁夏宝丰能源集团股份有限公司,女,监事会主席,夏云
54岁,600989,宁夏宝丰能源集团股份有限公司,男,监事,柳怀宝
45岁,600986,浙文互联集团股份有限公司,男,"董事长,董事",唐颖
59岁,600988,赤峰吉隆黄金矿业股份有限公司,男,"董事,联席董事长",吕晓兆
66岁,600988,赤峰吉隆黄金矿业股份有限公司,男,"董事,联席董事长",傅学生
53岁,600988,赤峰吉隆黄金矿业股份有限公司,男,董事,高波
46岁,600988,赤峰吉隆黄金矿业股份有限公司,男,董事,赵强
48岁,600988,赤峰吉隆黄金矿业股份有限公司,男,董事,Paul HARRIS
49岁,600988,赤峰吉隆黄金矿业股份有限公司,男,董事,陈志勇
57岁,600988,赤峰吉隆黄金矿业股份有限公司,男,董事,张旭东
45岁,600988,赤峰吉隆黄金矿业股份有限公司,女,董事,杨宜方
50岁,600988,赤峰吉隆黄金矿业股份有限公司,男,独立董事,郭勤贵
33岁,600998,九州通医药集团股份有限公司,男,副总经理,柳景汉
50岁,600998,九州通医药集团股份有限公司,男,副总经理,曹炜
40岁,600998,九州通医药集团股份有限公司,男,副总经理,杨聂
50岁,600998,九州通医药集团股份有限公司,男,副总经理,许应政
53岁,600995,云南文山电力股份有限公司,男,"董事长,董事",姜洪东
52岁,600984,陕西建设机械股份有限公司,男,"董事长,董事",杨宏军
48岁,601000,唐山港集团股份有限公司,男,职工监事,李鹏
47岁,601000,唐山港集团股份有限公司,男,职工监事,苏超
50岁,601000,唐山港集团股份有限公司,男,总经理,张小强
40岁,601000,唐山港集团股份有限公司,男,董事会秘书,高磊
54岁,601000,唐山港集团股份有限公司,男,副总经理,李建振
48岁,601000,唐山港集团股份有限公司,男,副总经理,张小锐
55岁,601000,唐山港集团股份有限公司,女,财务总监,单利霞
54岁,600996,贵州省广播电视信息网络股份有限公司,男,副总经理,徐军
55岁,600996,贵州省广播电视信息网络股份有限公司,女,副总经理,魏奇志
59岁,600996,贵州省广播电视信息网络股份有限公司,男,副总经理,旷宗仁
60岁,600996,贵州省广播电视信息网络股份有限公司,男,副总经理,林世凯
58岁,600996,贵州省广播电视信息网络股份有限公司,女,财务总监,翟海虹
55岁,600997,开滦能源化工股份有限公司,男,副总经理,侯占友
44岁,600997,开滦能源化工股份有限公司,男,副总经理,杜轶
55岁,600997,开滦能源化工股份有限公司,男,副总经理,王永瑞
52岁,600997,开滦能源化工股份有限公司,男,副总经理,王发良
55岁,600997,开滦能源化工股份有限公司,男,总工程师,乔晓纯
54岁,600993,马应龙药业集团股份有限公司,男,副总经理,田正军
45岁,600993,马应龙药业集团股份有限公司,男,副总经理,张伟
40岁,600993,马应龙药业集团股份有限公司,男,财务总监,王兵
48岁,600993,马应龙药业集团股份有限公司,女,总经理助理,白玉
45岁,600993,马应龙药业集团股份有限公司,女,总经理助理,杨敏
58岁,600993,马应龙药业集团股份有限公司,男,总工程师,夏军
65岁,600987,浙江航民股份有限公司,男,董事,朱建庆
40岁,600987,浙江航民股份有限公司,男,董事,周灿坤
64岁,600987,浙江航民股份有限公司,男,董事,高天相
60岁,600987,浙江航民股份有限公司,女,独立董事,张佩华
40岁,600992,贵州钢绳股份有限公司,男,职工监事,严志远
48岁,600992,贵州钢绳股份有限公司,男,总经理,杨程
40岁,600992,贵州钢绳股份有限公司,男,董事会秘书,曹磊
55岁,600992,贵州钢绳股份有限公司,男,"副总经理,财务负责人",陈建辉
60岁,600992,贵州钢绳股份有限公司,男,副总经理,徐伟
57岁,600992,贵州钢绳股份有限公司,男,副总经理,贺孝宇
42岁,600990,四创电子股份有限公司,女,监事,孙文华
36岁,600990,四创电子股份有限公司,男,监事,朱诚
35岁,600990,四创电子股份有限公司,男,职工监事,梁建
37岁,600990,四创电子股份有限公司,女,职工监事,许玮玮
46岁,600990,四创电子股份有限公司,男,总经理,任小伟
41岁,600990,四创电子股份有限公司,男,董事会秘书,王向新
49岁,600990,四创电子股份有限公司,男,副总经理,王竞宇
55岁,600990,四创电子股份有限公司,男,副总经理,周世兴
42岁,600990,四创电子股份有限公司,男,副总经理,王健
38岁,600990,四创电子股份有限公司,男,副总经理,林亮
40岁,600989,宁夏宝丰能源集团股份有限公司,男,职工监事,何旭
56岁,600989,宁夏宝丰能源集团股份有限公司,男,总裁,刘元管
47岁,600989,宁夏宝丰能源集团股份有限公司,男,常务副总裁,高建军
56岁,600989,宁夏宝丰能源集团股份有限公司,男,董事会秘书,黄爱军
56岁,600989,宁夏宝丰能源集团股份有限公司,男,副总裁,雍武
54岁,600985,淮北矿业控股股份有限公司,男,"董事长,董事",孙方
43岁,600986,浙文互联集团股份有限公司,女,董事,王巧兰
52岁,600986,浙文互联集团股份有限公司,5,董事,董立国
40岁,600986,浙文互联集团股份有限公司,男,董事,陈楠
55岁,600986,浙文互联集团股份有限公司,男,独立董事,廖建文
52岁,600986,浙文互联集团股份有限公司,女,独立董事,刘梅娟
48岁,600986,浙文互联集团股份有限公司,男,监事会主席,宋力毅
33岁,600986,浙文互联集团股份有限公司,3,监事,施舒珏
49岁,600986,浙文互联集团股份有限公司,4,监事,倪一婷
45岁,600986,浙文互联集团股份有限公司,男,首席执行官,唐颖
48岁,600995,云南文山电力股份有限公司,男,董事,王燕祥
40岁,600995,云南文山电力股份有限公司,男,董事,彭炜
56岁,600995,云南文山电力股份有限公司,男,董事,杨强
46岁,600995,云南文山电力股份有限公司,男,董事,刘俊峰
50岁,600995,云南文山电力股份有限公司,男,董事,毛钊勤
54岁,600984,陕西建设机械股份有限公司,男,"副董事长,董事",柴昭一
46岁,600984,陕西建设机械股份有限公司,男,董事,卢青
55岁,600984,陕西建设机械股份有限公司,男,董事,胡立群
59岁,600984,陕西建设机械股份有限公司,男,独立董事,王满仓
48岁,600984,陕西建设机械股份有限公司,女,独立董事,王建玲
53岁,600984,陕西建设机械股份有限公司,男,独立董事,王伟雄
54岁,600984,陕西建设机械股份有限公司,男,监事会主席,许建平
51岁,600984,陕西建设机械股份有限公司,女,监事,岳建红
51岁,600984,陕西建设机械股份有限公司,女,监事,刘敏
54岁,600984,陕西建设机械股份有限公司,男,职工监事,张兰天
54岁,600984,陕西建设机械股份有限公司,男,职工监事,张永青
57岁,600987,浙江航民股份有限公司,男,独立董事,钱水土
38岁,600987,浙江航民股份有限公司,男,独立董事,龚启辉
54岁,600987,浙江航民股份有限公司,男,监事会主席,龚雪春
60岁,600987,浙江航民股份有限公司,男,监事,徐亚明
50岁,600987,浙江航民股份有限公司,男,职工监事,雷备战
65岁,600987,浙江航民股份有限公司,男,总经理,朱建庆
50岁,600987,浙江航民股份有限公司,男,"董事会秘书,副总经理",李军晓
52岁,600987,浙江航民股份有限公司,男,副总经理,朱岳斌
51岁,600990,四创电子股份有限公司,男,财务总监,韩耀庆
51岁,600989,宁夏宝丰能源集团股份有限公司,男,"副总裁,财务总监",高宇
58岁,600989,宁夏宝丰能源集团股份有限公司,男,副总裁,刘纯贵
56岁,600989,宁夏宝丰能源集团股份有限公司,男,副总裁,陈兆元
49岁,600989,宁夏宝丰能源集团股份有限公司,男,副总裁,李志斌
57岁,600989,宁夏宝丰能源集团股份有限公司,男,副总裁,刘世成
50岁,600989,宁夏宝丰能源集团股份有限公司,男,副总裁,刘万洲
54岁,600989,宁夏宝丰能源集团股份有限公司,男,副总裁,王敏
51岁,600989,宁夏宝丰能源集团股份有限公司,男,副总裁,计永锋
45岁,600989,宁夏宝丰能源集团股份有限公司,男,副总裁,林卫国
59岁,600983,惠而浦(中国)股份有限公司,男,"董事长,董事",梁昭贤
54岁,600979,四川广安爱众股份有限公司,男,"董事长,董事",余正军
57岁,600985,淮北矿业控股股份有限公司,男,董事,葛春贵
50岁,600985,淮北矿业控股股份有限公司,男,董事,邱丹
57岁,600985,淮北矿业控股股份有限公司,男,董事,周四新
54岁,600985,淮北矿业控股股份有限公司,男,董事,李智
43岁,600985,淮北矿业控股股份有限公司,男,董事,陈金华
43岁,600985,淮北矿业控股股份有限公司,男,独立董事,裴仁彦
58岁,600985,淮北矿业控股股份有限公司,男,独立董事,刘志迎
51岁,600982,宁波能源集团股份有限公司,男,"董事长,董事",马奕飞
51岁,600986,浙文互联集团股份有限公司,男,总经理,张磊
45岁,600986,浙文互联集团股份有限公司,女,联席总经理,吴瑞敏
40岁,600986,浙文互联集团股份有限公司,女,联席总经理,易星
41岁,600986,浙文互联集团股份有限公司,男,"董事会秘书,副总经理",王颖轶
42岁,600986,浙文互联集团股份有限公司,男,副总经理,李磊
40岁,600986,浙文互联集团股份有限公司,女,副总经理,孟娜
36岁,600986,浙文互联集团股份有限公司,女,财务总监,郑慧美
53岁,600995,云南文山电力股份有限公司,男,董事,颜涛
56岁,600995,云南文山电力股份有限公司,男,独立董事,胡继晔
62岁,600995,云南文山电力股份有限公司,女,独立董事,李晓虹
66岁,600995,云南文山电力股份有限公司,女,独立董事,杨璐
59岁,600995,云南文山电力股份有限公司,男,独立董事,陈启卷
57岁,600995,云南文山电力股份有限公司,男,监事会主席,字美荣
47岁,600995,云南文山电力股份有限公司,男,监事,洪耀龙
44岁,600995,云南文山电力股份有限公司,女,监事,马俊
52岁,600995,云南文山电力股份有限公司,男,职工监事,潘先顺
54岁,600984,陕西建设机械股份有限公司,男,总经理,柴昭一
45岁,600984,陕西建设机械股份有限公司,男,董事会秘书,李晓峰
58岁,600984,陕西建设机械股份有限公司,男,副总经理,白海红
54岁,600984,陕西建设机械股份有限公司,男,副总经理,贺卫东
57岁,600984,陕西建设机械股份有限公司,男,副总经理,冯超
54岁,600984,陕西建设机械股份有限公司,男,副总经理,耿洪彬
51岁,600984,陕西建设机械股份有限公司,男,副总经理,范勖成
40岁,600984,陕西建设机械股份有限公司,男,副总经理,惠鹏
40岁,600984,陕西建设机械股份有限公司,女,财务总监,杨娟
62岁,600987,浙江航民股份有限公司,男,副总经理,朱顺康
53岁,600987,浙江航民股份有限公司,男,副总经理,朱坚力
48岁,600987,浙江航民股份有限公司,女,"财务负责人,财务部经理",沈利文
56岁,600983,惠而浦(中国)股份有限公司,男,"副董事长,董事",吴胜波
27岁,600983,惠而浦(中国)股份有限公司,男,董事,梁惠强
46岁,600983,惠而浦(中国)股份有限公司,男,董事,杨前春
50岁,600983,惠而浦(中国)股份有限公司,男,董事,胡然
62岁,600983,惠而浦(中国)股份有限公司,男,董事,陈锦聪
57岁,600983,惠而浦(中国)股份有限公司,女,董事,江朝晖
59岁,600983,惠而浦(中国)股份有限公司,女,董事,梁翠玲
57岁,600983,惠而浦(中国)股份有限公司,女,独立董事,王泽莹
54岁,600983,惠而浦(中国)股份有限公司,男,独立董事,蔡志刚
72岁,600983,惠而浦(中国)股份有限公司,男,独立董事,盛伟立
58岁,600977,中国电影股份有限公司,男,"董事长,董事",傅若清
57岁,600981,江苏汇鸿国际集团股份有限公司,男,"董事长,董事",陈述
